Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#0,Cook,37.2,1,0,0,1.0,6.0,1,0,30,47,6,11,2,2,8,10,2,1,3
#3,Brite,26.9,4,1,1,2.0,4.0,2,0,16,29,1,4,5,7,3,3,0,1,1
#41,Mineiro,24.7,1,0,0,5.0,4.0,1,0,13,31,0,0,3,12,7,7,6,6,12
#0,Branquinho,28.2,2,0,1,4.0,0.0,0,1,6,14,0,2,3,4,0,0,3,1,4
#13,Jackson,10.5,1,1,0,5.0,1.0,2,0,5,7,1,1,1,2,0,0,0,2,2
#8,Crescenzi,24.6,4,0,0,5.0,2.0,1,0,3,18,0,2,1,5,1,2,3,2,5
#19,Drudi,16.3,2,0,0,2.0,1.0,0,0,2,10,0,2,1,1,0,2,3,0,3
#3,Lucão,7.9,0,0,0,3.0,1.0,1,0,2,2,0,0,1,1,0,0,1,0,1
#4,Robinho,10.9,0,0,0,5.0,4.0,1,0,2,9,0,0,1,3,0,3,2,1,3
#10,Raphael,2.4,1,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#22,Leandro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Ferros,10.3,0,0,0,2.0,0.0,1,0,0,7,0,1,0,2,0,0,0,1,1
Equipe,Equipe,0.0,16,2,2,36.0,23.0,11,1,79,174,8,23,18,39,19,27,20,15,35
#20,Gruber,24.6,4,0,0,4.0,3.0,1,0,17,36,1,5,6,9,2,3,5,0,5
#12,Mineiro,29.4,0,0,1,0.0,5.0,0,0,16,28,1,3,4,5,5,9,4,1,5
#10,Coelho,29.5,4,0,0,2.0,6.0,3,0,16,24,2,2,2,5,6,8,3,0,3
#23,Léo Meindl,29.5,1,2,0,3.0,9.0,2,0,15,32,1,4,2,5,8,10,3,1,4
#11,Antonio,16.7,1,0,0,3.0,2.0,1,1,5,7,1,1,1,1,0,2,0,0,0
#5,Cassiano,10.4,0,0,1,1.0,1.0,1,0,5,5,1,1,0,0,2,2,0,0,0
#16,João Pedro,10.6,1,0,1,2.0,1.0,0,0,5,8,0,0,2,3,1,2,0,1,1
#7,Didi,18.3,0,0,0,2.0,4.0,0,0,5,11,0,1,1,1,3,6,1,1,2
#12,Pedro,16.1,2,0,0,4.0,2.0,1,0,3,12,0,2,1,2,1,2,0,0,0
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#15,Cipolini,15.0,0,0,0,2.0,0.0,1,0,0,2,0,0,0,1,0,0,2,0,2
Equipe,Equipe,0.0,13,2,3,23.0,33.0,10,1,87,165,7,19,19,32,28,44,21,7,28
