Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#9,Deryk,20.7,2,0,0,2.0,3.0,2,0,17,41,3,9,2,5,4,4,0,1,1
#2,Fuller,29.3,2,1,0,1.0,2.0,1,0,11,34,1,7,2,4,4,5,3,0,3
#9,Lucas Dias,21.1,2,2,0,2.0,2.0,1,3,10,23,1,3,3,6,1,2,3,1,4
#25,Nesbitt,24.2,1,0,0,2.0,2.0,1,0,10,18,0,2,5,6,0,0,4,3,7
#17,Du Sommer,20.9,0,0,2,3.0,2.0,0,0,8,18,0,0,3,7,2,4,3,3,6
#2,Yago,13.6,1,1,0,0.0,3.0,1,0,6,18,0,4,2,2,2,2,2,1,3
#10,Vitão,18.1,0,0,0,2.0,1.0,2,0,5,11,1,1,0,3,2,2,5,2,7
#7,Jhonatan,13.1,0,0,0,1.0,1.0,1,0,3,11,1,3,0,1,0,0,5,0,5
#13,Alex,2.4,0,0,0,1.0,0.0,0,0,2,4,0,0,1,2,0,0,1,1,2
#5,Elinho,22.1,10,2,0,0.0,1.0,2,0,2,7,0,1,0,1,2,2,4,0,4
#33,Eddy,12.6,0,0,0,2.0,1.0,0,0,1,10,0,2,0,1,1,2,4,1,5
#20,Dikembe,2.0,0,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,1,0,1
Equipe,Equipe,0.0,18,6,2,17.0,18.0,11,3,75,197,7,32,18,39,18,23,36,13,49
#23,Stocks,34.8,4,2,0,3.0,1.0,4,0,13,36,1,4,4,11,2,2,5,0,5
#31,Maxwell,25.0,0,1,0,2.0,4.0,2,0,9,22,0,1,2,6,5,7,2,1,3
#8,Colimerio,15.1,0,0,0,1.0,1.0,1,1,9,18,0,1,4,7,1,1,0,2,2
#20,Tiagão,15.7,0,0,1,3.0,2.0,0,0,8,17,1,3,1,2,3,4,4,0,4
#32,Johnson,27.2,1,0,0,4.0,3.0,1,0,8,24,1,4,1,4,3,4,2,0,2
#10,Vezaro,19.1,1,2,0,4.0,2.0,2,0,7,21,1,3,1,5,2,2,5,2,7
#54,J. Socas,28.7,3,2,0,1.0,3.0,0,0,6,11,1,1,1,3,1,2,5,3,8
#14,A. Bambu,22.4,1,1,0,1.0,1.0,3,0,2,11,0,3,1,1,0,0,3,1,4
#23,Weihermann,5.0,0,1,0,0.0,0.0,0,0,2,11,0,3,1,1,0,0,0,0,0
#7,Jerônimo,7.2,0,0,0,0.0,0.0,0,0,0,6,0,0,0,3,0,0,1,0,1
Equipe,Equipe,0.0,10,9,1,19.0,17.0,13,1,64,177,5,23,16,43,17,22,33,11,44
