Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#20,Gruber,33.8,2,2,2,3.0,2.0,1,3,23,32,2,3,8,11,1,1,2,3,5
#10,Coelho,31.2,5,2,0,1.0,1.0,1,0,18,27,4,5,3,5,0,2,2,1,3
#23,Léo Meindl,32.7,5,0,1,2.0,7.0,5,0,9,29,0,5,3,4,3,6,5,1,6
#16,João Pedro,19.2,0,0,0,1.0,0.0,0,1,8,12,0,0,4,6,0,0,6,0,6
#11,Antonio,23.0,0,0,1,3.0,2.0,3,1,5,16,0,1,2,6,1,1,4,2,6
#12,Pedro,25.0,2,1,0,3.0,1.0,2,0,4,15,0,2,1,3,2,3,0,0,0
#15,Cipolini,21.8,2,1,1,3.0,2.0,1,0,4,18,0,2,1,5,2,2,2,3,5
#5,Cassiano,8.1,2,1,0,1.0,0.0,4,0,2,2,0,0,1,1,0,0,2,0,2
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Didi,5.3,0,0,1,2.0,0.0,0,0,0,3,0,1,0,0,0,0,1,0,1
#11,Paulinho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,7,6,19.0,15.0,18,5,73,154,6,19,23,41,9,15,25,12,37
#2,Brown,26.5,4,0,0,4.0,5.0,2,0,20,33,0,0,9,14,2,5,3,1,4
#5,Hélio,31.5,4,2,0,1.0,3.0,2,0,19,32,3,6,5,7,0,0,3,0,3
#12,Mathias,35.3,1,2,3,2.0,3.0,2,2,14,19,0,0,6,8,2,3,7,5,12
#5,César,29.1,0,0,0,3.0,3.0,1,0,12,35,1,4,3,10,3,3,1,1,2
#9,Pastor,23.9,0,2,2,2.0,2.0,1,0,8,17,1,3,1,2,3,4,4,0,4
#15,Márcio,20.5,1,1,0,1.0,2.0,2,0,2,19,0,3,0,4,2,2,2,1,3
#7,Lucas,25.2,2,0,0,2.0,1.0,1,0,2,13,0,3,1,2,0,0,0,0,0
#18,Alef,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Wesley,3.5,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,2
#24,Gradnigo,4.5,0,0,0,0.0,0.0,0,0,0,4,0,0,0,2,0,0,1,0,1
Equipe,Equipe,0.0,12,7,5,16.0,19.0,12,2,77,172,5,19,25,49,12,17,22,13,35
