Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#23,Stocks,27.9,4,4,0,2.0,3.0,3,0,17,39,1,5,6,11,2,2,2,1,3
#4,Vezarinho,24.0,2,0,0,2.0,4.0,2,0,13,33,1,4,2,7,6,7,1,0,1
#31,Maxwell,23.7,1,2,0,5.0,2.0,1,1,12,22,0,0,5,9,2,4,1,3,4
#54,J. Socas,21.2,2,1,0,0.0,2.0,0,0,8,16,2,2,1,5,0,0,2,1,3
#14,A. Bambu,22.9,1,0,0,0.0,0.0,1,0,6,12,2,4,0,0,0,0,1,1,2
#10,Vezaro,32.7,0,2,0,1.0,2.0,2,0,4,19,1,3,0,3,1,4,5,1,6
#20,Tiagão,22.9,1,1,0,4.0,1.0,1,0,3,17,1,3,0,4,0,0,2,1,3
#8,Colimerio,9.0,1,0,0,1.0,1.0,0,1,3,7,0,1,1,1,1,2,0,0,0
#23,Weihermann,4.2,0,0,0,1.0,1.0,0,0,3,3,0,0,0,0,3,3,0,0,0
#7,Jerônimo,11.6,0,1,0,2.0,0.0,0,0,2,4,0,0,1,2,0,0,1,0,1
#6,Jordan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#25,Henrique,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,11,0,18.0,16.0,10,2,71,172,8,22,16,42,15,22,16,10,26
#0,Anthony,32.0,7,0,0,2.0,4.0,2,0,20,28,1,1,6,10,5,5,2,0,2
#10,Alex,25.6,4,1,0,0.0,3.0,3,0,15,24,2,5,4,4,1,1,6,0,6
#18,Michael,10.7,0,0,0,2.0,1.0,1,2,14,14,0,0,5,5,4,4,0,2,2
#7,Isaac,26.8,2,2,0,3.0,1.0,1,0,13,19,4,5,0,1,1,2,3,0,3
#30,Hettsheimeir,15.1,1,0,0,3.0,3.0,1,0,7,13,0,1,1,2,5,6,2,1,3
#44,Renan,23.8,0,1,0,0.0,0.0,1,1,7,10,1,2,2,2,0,0,1,0,1
#6,Shilton,17.5,1,1,0,1.0,1.0,2,0,6,6,0,0,3,3,0,0,2,0,2
#10,Duda,18.2,0,0,0,2.0,0.0,3,0,6,13,2,3,0,2,0,0,3,0,3
#25,Gabriel Jaú,13.0,1,0,1,2.0,2.0,0,0,4,13,0,2,2,3,0,1,6,0,6
#8,Henrique,3.7,0,0,0,0.0,0.0,0,0,3,3,1,1,0,0,0,0,0,1,1
#3,Gui Santos,5.8,1,1,0,1.0,2.0,2,0,2,2,0,0,0,0,2,2,3,0,3
#4,Stefano,8.0,3,0,0,0.0,1.0,1,0,0,3,0,1,0,0,0,0,1,0,1
Equipe,Equipe,0.0,20,6,1,16.0,18.0,17,3,97,148,11,21,23,32,18,21,31,5,36
