Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Ruivo,23.8,2,0,0,1.0,1.0,2,0,18,38,5,11,1,2,1,1,2,1,3
#10,Ansaloni,28.0,0,0,0,4.0,5.0,2,0,13,28,2,4,3,6,1,4,5,3,8
#1,Holloway,29.9,4,2,1,2.0,4.0,3,0,11,24,1,3,1,4,6,7,6,1,7
#36,Arthur,30.3,0,0,0,1.0,2.0,0,0,11,28,1,4,2,6,4,4,1,2,3
#3,Bennett,33.3,4,2,1,1.0,2.0,2,0,7,24,0,3,3,7,1,1,1,0,1
#50,Ware,17.2,0,1,0,4.0,1.0,1,0,7,14,0,1,3,5,1,1,1,2,3
#77,Gui Bento,9.0,0,0,0,1.0,1.0,0,0,5,8,1,2,0,0,2,2,1,0,1
#6,Gemerson,16.4,0,1,0,2.0,2.0,0,0,3,10,0,1,0,1,3,5,2,1,3
#18,Lupa,12.1,0,0,0,3.0,3.0,1,1,2,4,0,0,1,2,0,0,2,2,4
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Vitor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#24,Sena,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,10,6,2,19.0,21.0,13,1,77,178,10,29,14,33,19,25,22,15,37
#7,Isaac,24.1,1,1,0,1.0,2.0,1,1,18,23,4,5,2,3,2,2,2,0,2
#10,Alex,34.2,8,2,0,2.0,4.0,0,0,18,34,5,9,0,2,3,3,5,0,5
#25,Gabriel Jaú,33.6,4,1,2,4.0,1.0,2,0,17,32,2,6,5,6,1,2,7,2,9
#10,Duda,22.0,4,3,0,3.0,2.0,1,0,13,28,3,6,1,4,2,2,1,1,2
#30,Hettsheimeir,20.6,1,0,0,4.0,3.0,2,0,11,22,1,4,4,5,0,0,2,0,2
#13,Matulionis,22.8,2,1,1,2.0,1.0,0,0,7,15,1,3,2,3,0,0,2,1,3
#4,Stefano,18.0,4,1,0,2.0,1.0,2,0,4,10,0,2,1,1,2,2,1,0,1
#6,Shilton,17.2,0,0,0,3.0,4.0,1,0,3,4,0,0,0,0,3,4,2,2,4
#44,Renan,7.6,2,0,0,0.0,1.0,0,1,2,8,0,2,1,1,0,0,2,0,2
#8,Henrique,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,João Marcos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,26,9,3,21.0,19.0,10,2,93,176,16,37,16,25,13,15,26,7,33
