,Tempo,Ponto,diferenca_placar_casa,Quarto,Indicador,Nome
26,8:55,,,1,MISS Richardson 27' 3PT Jump Shot,DAL
27,8:53,,,1,Ibaka REBOUND (Off:0 Def:2),LAC
28,8:42,,,1,MISS George 17' Jump Shot,LAC
29,8:39,,,1,Doncic REBOUND (Off:0 Def:3),DAL
30,8:29,,,1,MISS Doncic 29' 3PT Step Back Jump Shot,DAL
31,8:25,,,1,Powell REBOUND (Off:1 Def:0),DAL
32,8:25,,,1,Powell Out of Bounds - Bad Pass Turnover Turnover (P1.T1),DAL
33,8:11,10 - 4,-6,1,George 3' Driving Reverse Layup (4 PTS),LAC
34,7:51,,,1,MISS Hardaway Jr. 26' 3PT Step Back Jump Shot,DAL
35,7:48,,,1,Ibaka REBOUND (Off:0 Def:3),LAC
36,7:33,,,1,MISS George 25' 3PT Jump Shot,LAC
37,7:29,,,1,Hardaway Jr. REBOUND (Off:0 Def:2),DAL
38,7:17,13 - 4,-9,1,Finney-Smith 26' 3PT Jump Shot (3 PTS),DAL
39,6:58,,,1,MISS Kennard 27' 3PT Jump Shot,LAC
40,6:55,,,1,Doncic REBOUND (Off:0 Def:4),DAL
41,6:50,,,1,MISS Doncic 3' Driving Layup,DAL
42,6:47,,,1,Ibaka REBOUND (Off:0 Def:4),LAC
43,6:36,,,1,Powell S.FOUL (P1.T1) (D.Collins),DAL
44,6:36,,,1,MISS George Free Throw 1 of 2,LAC
45,6:36,,,1,CLIPPERS Rebound,LAC
46,6:36,,,1,SUB: Burke FOR Hardaway Jr.,DAL
47,6:36,,,1,SUB: Kleber FOR Powell,DAL
48,6:36,13 - 5,-8,1,George Free Throw 2 of 2 (5 PTS),LAC
49,6:16,,,1,MISS Burke  3PT Jump Shot,DAL
50,6:12,,,1,Ibaka REBOUND (Off:0 Def:5),LAC
51,6:02,,,1,MISS Ibaka 7' Hook Shot,LAC
52,6:00,,,1,Kleber REBOUND (Off:0 Def:1),DAL
53,5:50,16 - 5,-11,1,Kleber 25' 3PT Jump Shot (3 PTS) (Doncic 3 AST),DAL
54,5:35,,,1,MISS George 27' 3PT Jump Shot,LAC
55,5:33,,,1,Doncic REBOUND (Off:0 Def:5),DAL
56,5:29,,,1,Ibaka P.FOUL (P1.T3) (M.Davis),LAC
57,5:29,,,1,SUB: Zubac FOR Ibaka,LAC
58,5:29,,,1,SUB: Williams FOR Kennard,LAC
59,5:29,,,1,SUB: Cauley-Stein FOR Finney-Smith,DAL
60,5:22,,,1,MISS Doncic 27' 3PT Jump Shot,DAL
61,5:17,,,1,Beverley REBOUND (Off:0 Def:1),LAC
62,5:13,,,1,MISS George 26' 3PT Jump Shot,LAC
63,5:11,,,1,Kleber REBOUND (Off:0 Def:2),DAL
64,5:05,,,1,MISS Richardson  3PT Jump Shot,DAL
65,4:59,,,1,Cauley-Stein REBOUND (Off:1 Def:0),DAL
66,4:52,18 - 5,-13,1,Richardson 1' Driving Layup (5 PTS) (Doncic 4 AST),DAL
67,4:33,,,1,MISS Zubac 6' Hook Shot,LAC
68,4:32,,,1,Kleber REBOUND (Off:0 Def:3),DAL
69,4:24,,,1,George S.FOUL (P1.T4) (N.Green),LAC
70,4:24,19 - 5,-14,1,Doncic Free Throw 1 of 2 (6 PTS),DAL
71,4:24,,,1,SUB: Jackson FOR Beverley,LAC
72,4:24,20 - 5,-15,1,Doncic Free Throw 2 of 2 (7 PTS),DAL
73,4:03,,,1,Cauley-Stein BLOCK (1 BLK)MISS Williams 3' Driving Finger Roll Layup,LAC
74,4:00,,,1,Doncic REBOUND (Off:0 Def:6),DAL
75,3:57,,,1,MISS Kleber 28' 3PT Jump Shot,DAL
76,3:53,,,1,Cauley-Stein REBOUND (Off:2 Def:0),DAL
77,3:53,,,1,MISS Cauley-Stein 1' Putback Layup,DAL
78,3:53,,,1,Mavericks Rebound,DAL
79,3:53,,,1,Mavericks Timeout: Regular (Reg.1 Short 0),DAL
80,3:40,22 - 5,-17,1,Richardson 21' Step Back Jump Shot (7 PTS) (Cauley-Stein 1 AST),DAL
81,3:40,22 - 5,-17,1,,DAL
82,3:30,,,1,Burke STEAL (1 STL)Batum Bad Pass Turnover (P1.T3),LAC
83,3:23,25 - 5,-20,1,Richardson 28' 3PT Jump Shot (10 PTS) (Burke 1 AST),DAL
84,3:10,,,1,Kleber S.FOUL (P1.T2) (N.Green),DAL
85,3:10,25 - 6,-19,1,George Free Throw 1 of 2 (6 PTS),LAC
86,3:10,,,1,SUB: Patterson FOR Batum,LAC
87,3:10,25 - 7,-18,1,George Free Throw 2 of 2 (7 PTS),LAC
88,2:59,27 - 7,-20,1,Burke 10' Step Back Jump Shot (2 PTS),DAL
89,2:48,,,1,MISS Williams 18' Pullup Jump Shot,LAC
90,2:46,,,1,Cauley-Stein REBOUND (Off:2 Def:1),DAL
91,2:38,,,1,MISS Doncic 8' Floating Jump Shot,DAL
92,2:35,,,1,Richardson REBOUND (Off:1 Def:0),DAL
93,2:34,,,1,MISS Richardson 3' Putback Layup,DAL
94,2:32,,,1,Patterson REBOUND (Off:0 Def:1),LAC
95,2:23,,,1,Kleber BLOCK (1 BLK)MISS Williams 2' Layup,LAC
96,2:20,,,1,Williams REBOUND (Off:1 Def:0),LAC
97,2:14,,,1,MISS George 4' Layup,LAC
98,2:08,,,1,Zubac REBOUND (Off:1 Def:0),LAC
99,2:08,27 - 9,-18,1,Zubac  Tip Dunk Shot (2 PTS),LAC
100,1:58,29 - 9,-20,1,Doncic 2' Driving Layup (9 PTS),DAL
101,1:43,29 - 11,-18,1,George 19' Pullup Jump Shot (9 PTS),LAC
102,1:23,31 - 11,-20,1,Doncic 3' Driving Layup (11 PTS),DAL
103,1:00,,,1,MISS Jackson 25' 3PT Jump Shot,LAC
104,0:57,,,1,Richardson REBOUND (Off:1 Def:1),DAL
105,0:39,34 - 11,-23,1,Richardson 25' 3PT Jump Shot (13 PTS) (Kleber 1 AST),DAL
106,0:29,,,1,MISS George 27' 3PT Jump Shot,LAC
107,0:26,,,1,Burke REBOUND (Off:0 Def:1),DAL
108,0:06,36 - 11,-25,1,Doncic 11' Jump Shot (13 PTS),DAL
109,0:01,36 - 13,-23,1,Zubac 3' Running Dunk (4 PTS) (Williams 1 AST),LAC
110,0:00,,,1,Burke Traveling Turnover (P1.T2),DAL
111,0:00,36 - 13,-23,1,,DAL
112,12:00,36 - 13,-23,2,,DAL
113,11:46,,,2,MISS Hardaway Jr. 15' Jump Shot,DAL
114,11:41,,,2,Cauley-Stein REBOUND (Off:3 Def:1),DAL
115,11:33,38 - 13,-25,2,Hardaway Jr. 12' Floating Jump Shot (2 PTS),DAL
116,11:13,,,2,Jackson Out of Bounds - Bad Pass Turnover Turnover (P1.T4),LAC
117,10:49,41 - 13,-28,2,Johnson 26' 3PT Jump Shot (3 PTS) (Brunson 1 AST),DAL
118,10:33,,,2,MISS Williams 21' Pullup Jump Shot,LAC
119,10:30,,,2,Johnson REBOUND (Off:0 Def:1),DAL
120,10:25,43 - 13,-30,2,Brunson 13' Running Pull-Up Jump Shot (2 PTS) (Johnson 1 AST),DAL
121,10:25,,,2,CLIPPERS Timeout: Regular (Full 2 Short 0),LAC
122,10:07,,,2,MISS Patterson 26' 3PT Jump Shot,LAC
123,10:04,,,2,Brunson REBOUND (Off:0 Def:1),DAL
124,9:56,45 - 13,-32,2,Cauley-Stein 2' Alley Oop Dunk (2 PTS) (Brunson 2 AST),DAL
125,9:30,,,2,CLIPPERS Turnover: Shot Clock (T#5),LAC
126,9:30,,,2,SUB: Kennard FOR Jackson,LAC
127,9:12,,,2,MISS Hardaway Jr. 5' Floating Jump Shot,DAL
128,9:11,,,2,Kennard REBOUND (Off:0 Def:2),LAC
129,9:05,45 - 16,-29,2,Kennard 26' 3PT Jump Shot (3 PTS),LAC
130,8:52,48 - 16,-32,2,Hardaway Jr. 25' 3PT Jump Shot (5 PTS) (Johnson 2 AST),DAL
131,8:35,,,2,MISS Mann 24' 3PT Jump Shot,LAC
132,8:33,,,2,Cauley-Stein REBOUND (Off:3 Def:2),DAL
133,8:29,50 - 16,-34,2,Cauley-Stein 3' Running Dunk (4 PTS) (Finney-Smith 1 AST),DAL
134,8:29,,,2,Zubac S.FOUL (P1.T1) (N.Green),LAC
135,8:29,,,2,SUB: Beverley FOR Williams,LAC
136,8:29,51 - 16,-35,2,Cauley-Stein Free Throw 1 of 1 (5 PTS),DAL
137,8:11,,,2,MISS Kennard 5' Jump Shot,LAC
138,8:09,,,2,Hardaway Jr. REBOUND (Off:0 Def:3),DAL
139,8:06,54 - 16,-38,2,Finney-Smith 26' 3PT Running Jump Shot (6 PTS) (Hardaway Jr. 1 AST),DAL
140,7:47,,,2,MISS Beverley 27' 3PT Jump Shot,LAC
141,7:45,,,2,Johnson REBOUND (Off:0 Def:2),DAL
142,7:35,56 - 16,-40,2,Brunson 2' Driving Layup (4 PTS),DAL
143,7:22,,,2,Johnson S.FOUL (P1.T1) (N.Green),DAL
144,7:22,56 - 17,-39,2,Zubac Free Throw 1 of 2 (5 PTS),LAC
145,7:22,,,2,SUB: Powell FOR Cauley-Stein,DAL
146,7:22,56 - 18,-38,2,Zubac Free Throw 2 of 2 (6 PTS),LAC
147,7:11,,,2,Mann S.FOUL (P1.T2) (D.Collins),LAC
148,7:11,57 - 18,-39,2,Finney-Smith Free Throw 1 of 2 (7 PTS),DAL
149,7:11,,,2,SUB: Ibaka FOR Zubac,LAC
150,7:11,58 - 18,-40,2,Finney-Smith Free Throw 2 of 2 (8 PTS),DAL
151,6:54,,,2,Hardaway Jr. STEAL (1 STL)Beverley Bad Pass Turnover (P1.T6),LAC
152,6:49,60 - 18,-42,2,Hardaway Jr. 1' Running Dunk (7 PTS),DAL
153,6:26,,,2,MISS Ibaka 28' 3PT Jump Shot,LAC
154,6:24,,,2,Brunson REBOUND (Off:0 Def:2),DAL
155,6:20,62 - 18,-44,2,Brunson 13' Running Pull-Up Jump Shot (6 PTS),DAL
156,6:19,,,2,CLIPPERS Timeout: Regular (Full 3 Short 0),LAC
157,6:19,,,2,SUB: George FOR Mann,LAC
158,6:19,,,2,SUB: Batum FOR Patterson,LAC
159,6:19,,,2,SUB: Richardson FOR Finney-Smith,DAL
160,6:07,,,2,Johnson P.FOUL (P2.T2) (D.Collins),DAL
161,6:02,,,2,Hardaway Jr. STEAL (2 STL)George Bad Pass Turnover (P3.T7),LAC
162,5:52,,,2,MISS Brunson 24' 3PT Jump Shot,DAL
163,5:50,,,2,George REBOUND (Off:0 Def:1),LAC
164,5:34,,,2,MISS Beverley 27' 3PT Jump Shot,LAC
165,5:29,,,2,Powell REBOUND (Off:1 Def:1),DAL
166,5:21,,,2,MISS Johnson 25' 3PT Jump Shot,DAL
167,5:19,,,2,Batum REBOUND (Off:0 Def:1),LAC
168,5:01,62 - 20,-42,2,George 12' Turnaround Jump Shot (11 PTS),LAC
169,4:44,,,2,Beverley P.FOUL (P2.T3) (D.Collins),LAC
170,4:31,,,2,MISS Johnson 2' Driving Layup,DAL
171,4:29,,,2,Ibaka REBOUND (Off:0 Def:6),LAC
172,4:26,,,2,MISS Kennard 28' 3PT Running Pull-Up Jump Shot,LAC
173,4:24,,,2,Powell REBOUND (Off:1 Def:2),DAL
174,4:14,,,2,MISS Hardaway Jr.  3PT Jump Shot,DAL
175,4:12,,,2,Ibaka REBOUND (Off:0 Def:7),LAC
176,3:56,,,2,MISS George 26' 3PT Jump Shot,LAC
177,3:54,,,2,Johnson REBOUND (Off:0 Def:3),DAL
178,3:48,65 - 20,-45,2,Brunson 25' 3PT Running Pull-Up Jump Shot (9 PTS) (Hardaway Jr. 2 AST),DAL
179,3:36,,,2,Hardaway Jr. S.FOUL (P1.T3) (D.Collins),DAL
180,3:36,,,2,MISS Ibaka Free Throw 1 of 2,LAC
181,3:36,,,2,CLIPPERS Rebound,LAC
182,3:36,,,2,SUB: Doncic FOR Hardaway Jr.,DAL
183,3:36,,,2,SUB: Kleber FOR Brunson,DAL
184,3:36,,,2,SUB: Burke FOR Johnson,DAL
185,3:36,65 - 21,-44,2,Ibaka Free Throw 2 of 2 (1 PTS),LAC
186,3:11,67 - 21,-46,2,Doncic 19' Turnaround Fadeaway (15 PTS),DAL
187,3:01,67 - 23,-44,2,Ibaka 16' Jump Shot (3 PTS) (George 1 AST),LAC
188,2:38,69 - 23,-46,2,Doncic 15' Pullup Jump Shot (17 PTS),DAL
189,2:38,,,2,Batum S.FOUL (P2.T4) (D.Collins),LAC
190,2:38,70 - 23,-47,2,Doncic Free Throw 1 of 1 (18 PTS),DAL
191,2:28,,,2,Richardson P.FOUL (P1.T4) (D.Collins),DAL
192,2:21,,,2,MISS Ibaka 28' 3PT Jump Shot,LAC
193,2:20,,,2,Doncic REBOUND (Off:0 Def:7),DAL
194,1:57,,,2,MISS Doncic 27' 3PT Jump Shot,DAL
195,1:55,,,2,Beverley REBOUND (Off:0 Def:2),LAC
196,1:47,70 - 25,-45,2,Ibaka 5' Hook Shot (5 PTS) (George 2 AST),LAC
197,1:27,,,2,Ibaka S.FOUL (P2.PN) (M.Davis),LAC
198,1:27,71 - 25,-46,2,Powell Free Throw 1 of 2 (3 PTS),DAL
199,1:27,72 - 25,-47,2,Powell Free Throw 2 of 2 (4 PTS),DAL
200,1:18,,,2,Richardson STEAL (1 STL)George Bad Pass Turnover (P4.T8),LAC
201,1:15,74 - 25,-49,2,Richardson 1' Running Finger Roll Layup (15 PTS),DAL
202,0:55,,,2,Richardson P.FOUL (P2.PN) (N.Green),DAL
203,0:55,74 - 26,-48,2,George Free Throw 1 of 2 (12 PTS),LAC
204,0:55,74 - 27,-47,2,George Free Throw 2 of 2 (13 PTS),LAC
205,0:31,,,2,MISS Doncic 12' Turnaround Jump Shot,DAL
206,0:25,,,2,Richardson REBOUND (Off:2 Def:1),DAL
207,0:23,77 - 27,-50,2,Burke 24' 3PT Jump Shot (5 PTS) (Richardson 2 AST),DAL
208,0:02,,,2,MISS George 27' 3PT Jump Shot,LAC
209,0:02,,,2,Kleber REBOUND (Off:0 Def:4),DAL
210,0:00,77 - 27,-50,2,,DAL
211,12:00,77 - 27,-50,3,,DAL
212,11:43,,,3,Kennard P.FOUL (P1.T1) (N.Green),LAC
213,11:32,,,3,MISS Doncic 29' 3PT Jump Shot,DAL
214,11:30,,,3,Batum REBOUND (Off:0 Def:2),LAC
215,11:22,77 - 29,-48,3,Ibaka 5' Hook Shot (7 PTS),LAC
216,10:59,,,3,MISS Finney-Smith 24' 3PT Jump Shot,DAL
217,10:59,,,3,Ibaka REBOUND (Off:0 Def:8),LAC
218,10:45,,,3,Richardson S.FOUL (P3.T1) (M.Davis),DAL
219,10:45,77 - 30,-47,3,Beverley Free Throw 1 of 2 (1 PTS),LAC
220,10:45,77 - 31,-46,3,Beverley Free Throw 2 of 2 (2 PTS),LAC
221,10:32,,,3,MISS Richardson 27' 3PT Jump Shot,DAL
222,10:30,,,3,Batum REBOUND (Off:0 Def:3),LAC
223,10:19,,,3,Powell S.FOUL (P2.T2) (N.Green),DAL
224,10:19,77 - 32,-45,3,George Free Throw 1 of 2 (14 PTS),LAC
225,10:19,77 - 33,-44,3,George Free Throw 2 of 2 (15 PTS),LAC
226,10:04,,,3,MISS Hardaway Jr. 26' 3PT Jump Shot,DAL
227,9:57,,,3,Batum REBOUND (Off:0 Def:4),LAC
228,9:52,77 - 35,-42,3,Ibaka 4' Turnaround Hook Shot (9 PTS) (George 3 AST),LAC
229,9:39,,,3,MISS Doncic 3' Driving Floating Jump Shot,DAL
230,9:37,,,3,George REBOUND (Off:0 Def:2),LAC
231,9:32,77 - 37,-40,3,Batum 1' Cutting Layup Shot (2 PTS) (George 4 AST),LAC
232,9:32,,,3,Mavericks Timeout: Regular (Reg.2 Short 0),DAL
233,9:14,80 - 37,-43,3,Richardson 25' 3PT Jump Shot (18 PTS) (Doncic 5 AST),DAL
234,8:59,,,3,MISS George 22' Pullup Jump Shot,LAC
235,8:54,,,3,Ibaka REBOUND (Off:1 Def:8),LAC
236,8:53,80 - 39,-41,3,Ibaka 1' Putback Layup (11 PTS),LAC
237,8:40,,,3,Kennard S.FOUL (P2.T2) (M.Davis),LAC
238,8:40,81 - 39,-42,3,Doncic Free Throw 1 of 2 (19 PTS),DAL
239,8:40,,,3,MISS Doncic Free Throw 2 of 2,DAL
240,8:37,,,3,Batum REBOUND (Off:0 Def:5),LAC
241,8:25,,,3,MISS Kennard 26' 3PT Jump Shot,LAC
242,8:23,,,3,Doncic REBOUND (Off:0 Def:8),DAL
243,8:21,83 - 39,-44,3,Hardaway Jr. 2' Running Layup (9 PTS) (Doncic 6 AST),DAL
244,8:06,,,3,MISS Batum 20' Fadeaway Jumper,LAC
245,8:03,,,3,Powell REBOUND (Off:1 Def:3),DAL
246,7:53,,,3,Doncic Out of Bounds - Bad Pass Turnover Turnover (P1.T3),DAL
247,7:35,,,3,MISS Ibaka 25' 3PT Jump Shot,LAC
248,7:29,83 - 41,-42,3,Batum  Tip Layup Shot (4 PTS),LAC
249,7:29,,,3,Batum REBOUND (Off:1 Def:5),LAC
250,7:02,,,3,MISS Finney-Smith 27' 3PT Jump ShotIbaka BLOCK (1 BLK),LAC
251,7:02,,,3,Mavericks Rebound,DAL
252,7:02,,,3,Mavericks Turnover: Shot Clock (T#4),DAL
253,6:52,,,3,Finney-Smith P.FOUL (P1.T3) (D.Collins),DAL
254,6:52,,,3,SUB: Burke FOR Powell,DAL
255,6:52,,,3,SUB: Kleber FOR Hardaway Jr.,DAL
256,6:44,83 - 43,-40,3,Kennard 11' Jump Shot (5 PTS) (Ibaka 1 AST),LAC
257,6:36,85 - 43,-42,3,Doncic 2' Driving Layup (21 PTS),DAL
258,6:36,,,3,Beverley S.FOUL (P3.T3) (D.Collins),LAC
259,6:36,86 - 43,-43,3,Doncic Free Throw 1 of 1 (22 PTS),DAL
260,6:23,86 - 45,-41,3,Ibaka 2' Driving Layup (13 PTS),LAC
261,6:10,,,3,Beverley S.FOUL (P4.T4) (M.Davis),LAC
262,6:10,87 - 45,-42,3,Kleber Free Throw 1 of 2 (4 PTS),DAL
263,6:10,,,3,SUB: Mann FOR Ibaka,LAC
264,6:10,,,3,SUB: Jackson FOR George,LAC
265,6:10,,,3,SUB: Zubac FOR Beverley,LAC
266,6:10,,,3,SUB: Cauley-Stein FOR Finney-Smith,DAL
267,6:10,88 - 45,-43,3,Kleber Free Throw 2 of 2 (5 PTS),DAL
268,5:55,88 - 47,-41,3,Mann 7' Driving Floating Jump Shot (2 PTS) (Batum 1 AST),LAC
269,5:39,,,3,Mann P.FOUL (P2.PN) (M.Davis),LAC
270,5:39,89 - 47,-42,3,Doncic Free Throw 1 of 2 (23 PTS),DAL
271,5:39,,,3,SUB: Coffey FOR Batum,LAC
272,5:39,90 - 47,-43,3,Doncic Free Throw 2 of 2 (24 PTS),DAL
273,5:15,,,3,CLIPPERS Turnover: Shot Clock (T#9),LAC
274,5:04,,,3,Doncic Out of Bounds - Bad Pass Turnover Turnover (P2.T5),DAL
275,4:42,,,3,MISS Mann 18' Pullup Jump Shot,LAC
276,4:40,,,3,Doncic REBOUND (Off:0 Def:9),DAL
277,4:28,,,3,MISS Richardson 27' 3PT Jump Shot,DAL
278,4:26,,,3,Jackson REBOUND (Off:0 Def:1),LAC
279,4:09,90 - 50,-40,3,Jackson 25' 3PT Jump Shot (3 PTS),LAC
280,3:46,93 - 50,-43,3,Richardson 30' 3PT Jump Shot (21 PTS),DAL
281,3:37,,,3,Burke Violation:Kicked Ball (D.Collins),DAL
282,3:37,,,3,SUB: Hardaway Jr. FOR Richardson,DAL
283,3:20,,,3,MISS Coffey 27' 3PT Jump Shot,LAC
284,3:18,,,3,Hardaway Jr. REBOUND (Off:0 Def:4),DAL
285,3:11,96 - 50,-46,3,Hardaway Jr. 26' 3PT Jump Shot (12 PTS) (Doncic 7 AST),DAL
286,3:11,,,3,CLIPPERS Timeout: Regular (Full 4 Short 0),LAC
287,3:11,,,3,SUB: Kabengele FOR Kennard,LAC
288,2:55,,,3,Hardaway Jr. S.FOUL (P2.T4) (D.Collins),DAL
289,2:55,96 - 51,-45,3,Zubac Free Throw 1 of 2 (7 PTS),LAC
290,2:55,96 - 52,-44,3,Zubac Free Throw 2 of 2 (8 PTS),LAC
291,2:45,99 - 52,-47,3,Hardaway Jr. 25' 3PT Jump Shot (15 PTS) (Doncic 8 AST),DAL
292,2:20,,,3,MISS Mann 27' 3PT Jump Shot,LAC
293,2:17,,,3,Kleber REBOUND (Off:0 Def:5),DAL
294,2:04,,,3,MISS Doncic 28' 3PT Step Back Jump Shot,DAL
295,2:00,,,3,Cauley-Stein REBOUND (Off:4 Def:2),DAL
296,1:57,102 - 52,-50,3,Hardaway Jr. 26' 3PT Jump Shot (18 PTS) (Cauley-Stein 2 AST),DAL
297,1:43,,,3,MISS Kabengele 24' 3PT Jump Shot,LAC
298,1:41,,,3,CLIPPERS Rebound,LAC
299,1:41,,,3,SUB: Brunson FOR Doncic,DAL
300,1:33,,,3,MISS Coffey 16' Pullup Jump Shot,LAC
301,1:29,,,3,Coffey REBOUND (Off:1 Def:0),LAC
302,1:22,102 - 54,-48,3,Zubac 2' Layup (10 PTS) (Jackson 1 AST),LAC
303,1:04,,,3,MISS Hardaway Jr. 27' 3PT Jump Shot,DAL
304,1:01,,,3,Mann REBOUND (Off:0 Def:1),LAC
305,0:58,,,3,MISS Jackson 27' 3PT Running Pull-Up Jump Shot,LAC
306,0:55,,,3,Burke REBOUND (Off:0 Def:2),DAL
307,0:47,,,3,MISS Brunson 26' 3PT Jump Shot,DAL
308,0:44,,,3,Zubac REBOUND (Off:1 Def:1),LAC
309,0:40,,,3,Kleber S.FOUL (P2.PN) (M.Davis),DAL
310,0:40,,,3,MISS Coffey Free Throw 1 of 2,LAC
311,0:40,,,3,CLIPPERS Rebound,LAC
312,0:40,102 - 55,-47,3,Coffey Free Throw 2 of 2 (1 PTS),LAC
313,0:29,,,3,Kabengele P.FOUL (P1.PN) (M.Davis),LAC
314,0:29,103 - 55,-48,3,Brunson Free Throw 1 of 2 (10 PTS),DAL
315,0:29,104 - 55,-49,3,Brunson Free Throw 2 of 2 (11 PTS),DAL
316,0:10,104 - 57,-47,3,Jackson 4' Floating Jump Shot (5 PTS),LAC
317,0:01,,,3,MISS Cauley-Stein 27' 3PT Jump Shot,DAL
318,0:01,,,3,Mavericks Rebound,DAL
319,0:00,104 - 57,-47,3,,DAL
320,12:00,104 - 57,-47,4,,DAL
321,11:47,,,4,MISS Mann 12' Pullup Jump Shot,LAC
322,11:45,,,4,Hardaway Jr. REBOUND (Off:0 Def:5),DAL
323,11:34,,,4,Coffey S.FOUL (P1.T1) (M.Davis),LAC
324,11:34,105 - 57,-48,4,Cauley-Stein Free Throw 1 of 2 (6 PTS),DAL
325,11:34,,,4,SUB: Kennard FOR Jackson,LAC
326,11:34,,,4,SUB: Iwundu FOR Burke,DAL
327,11:34,,,4,SUB: Green FOR Hardaway Jr.,DAL
328,11:34,106 - 57,-49,4,Cauley-Stein Free Throw 2 of 2 (7 PTS),DAL
329,11:11,,,4,Kennard Out of Bounds - Bad Pass Turnover Turnover (P1.T10),LAC
330,10:58,108 - 57,-51,4,Cauley-Stein 16' Pullup Jump Shot (9 PTS) (Green 1 AST),DAL
331,10:41,108 - 59,-49,4,Oturu 1' Dunk (2 PTS) (Coffey 1 AST),LAC
332,10:27,,,4,MISS Iwundu 26' 3PT Jump Shot,DAL
333,10:24,,,4,Kabengele REBOUND (Off:0 Def:1),LAC
334,10:16,108 - 61,-47,4,Kennard 16' Step Back Jump Shot (7 PTS),LAC
335,10:16,,,4,Mavericks Timeout: Regular (Reg.3 Short 0),DAL
336,10:16,,,4,SUB: Marjanovic FOR Cauley-Stein,DAL
337,9:51,,,4,Mavericks Turnover: Shot Clock (T#6),DAL
338,9:29,,,4,MISS Kennard 2' Driving Reverse Layup,LAC
339,9:27,,,4,Green REBOUND (Off:0 Def:1),DAL
340,9:24,,,4,Green Lost Ball Turnover (P1.T7)Kennard STEAL (1 STL),LAC
341,9:21,108 - 63,-45,4,Mann 1' Driving Reverse Layup (4 PTS) (Kennard 1 AST),LAC
342,9:10,110 - 63,-47,4,Iwundu 2' Cutting Dunk Shot (2 PTS) (Brunson 3 AST),DAL
343,8:50,,,4,Johnson STEAL (1 STL)Kennard Bad Pass Turnover (P2.T11),LAC
344,8:46,,,4,Kabengele S.FOUL (P2.T2) (D.Collins),LAC
345,8:46,111 - 63,-48,4,Green Free Throw 1 of 2 (1 PTS),DAL
346,8:46,,,4,SUB: Terry FOR Brunson,DAL
347,8:46,112 - 63,-49,4,Green Free Throw 2 of 2 (2 PTS),DAL
348,8:32,,,4,MISS Kabengele 27' 3PT Jump Shot,LAC
349,8:28,,,4,Iwundu REBOUND (Off:0 Def:1),DAL
350,8:17,,,4,MISS Johnson 5' Driving Floating Jump Shot,DAL
351,8:14,,,4,Marjanovic REBOUND (Off:1 Def:0),DAL
352,8:14,,,4,Oturu S.FOUL (P1.T3) (M.Davis),LAC
353,8:14,,,4,MISS Marjanovic Free Throw 1 of 2,DAL
354,8:14,,,4,Mavericks Rebound,DAL
355,8:14,,,4,MISS Marjanovic Free Throw 2 of 2,DAL
356,8:12,,,4,Kabengele REBOUND (Off:0 Def:2),LAC
357,8:00,,,4,MISS Oturu 27' 3PT Jump Shot,LAC
358,7:54,,,4,Green REBOUND (Off:0 Def:2),DAL
359,7:52,114 - 63,-51,4,Green 2' Running Dunk (4 PTS),DAL
360,7:34,,,4,MISS Kennard 24' 3PT Jump Shot,LAC
361,7:32,,,4,Johnson REBOUND (Off:0 Def:4),DAL
