,Tempo,Ponto,diferenca_placar_casa,Quarto,Indicador,Nome
376,8:14,,,4,MISS Clark 27' 3PT Jump Shot,NYK
377,8:12,,,4,Bullock REBOUND (Off:0 Def:3),ORL
378,7:55,,,4,MISS Quickley  3PT Jump Shot,ORL
379,7:53,,,4,Gordon REBOUND (Off:4 Def:8),NYK
380,7:50,,,4,Robinson S.FOUL (P3.T3) (M.Myers),ORL
381,7:50,,,4,SUB: Payton FOR Quickley,ORL
382,7:50,,,4,SUB: Bacon FOR Clark,NYK
383,7:50,67 - 71,4,4,Gordon Free Throw 1 of 2 (12 PTS),NYK
384,7:50,68 - 71,3,4,Gordon Free Throw 2 of 2 (13 PTS),NYK
385,7:35,,,4,MISS Randle 25' 3PT Jump Shot,ORL
386,7:33,,,4,Bacon REBOUND (Off:0 Def:1),NYK
387,7:19,,,4,MISS Gordon 26' 3PT Jump Shot,NYK
388,7:18,,,4,KNICKS Rebound,ORL
389,6:59,,,4,Gordon BLOCK (1 BLK)MISS Payton 1' Driving Layup,ORL
390,6:57,,,4,Vucevic REBOUND (Off:2 Def:11),NYK
391,6:48,,,4,MISS Ennis III 25' 3PT Jump Shot,NYK
392,6:46,,,4,Randle REBOUND (Off:3 Def:11),ORL
393,6:40,,,4,MISS Bullock 25' 3PT Jump Shot,ORL
394,6:38,,,4,Gordon REBOUND (Off:4 Def:9),NYK
395,6:33,,,4,Magic Timeout: Regular (Reg.4 Short 0),NYK
396,6:33,,,4,SUB: Anthony FOR Ennis III,NYK
397,6:24,70 - 71,1,4,Vucevic 11' Turnaround Hook Shot (24 PTS) (Gordon 9 AST),NYK
398,6:07,70 - 73,3,4,Barrett 1' Driving Layup (18 PTS),ORL
399,5:50,73 - 73,TIE,4,Gordon 25' 3PT Jump Shot (16 PTS) (Ross 3 AST),NYK
400,5:38,,,4,Bacon P.FOUL (P3.T2) (S.Wright),NYK
401,5:31,,,4,Anthony BLOCK (1 BLK)MISS Barrett 5' Driving Layup,ORL
402,5:29,,,4,Barrett REBOUND (Off:1 Def:7),ORL
403,5:26,73 - 75,2,4,Payton 4' Driving Layup (12 PTS) (Barrett 4 AST),ORL
404,5:14,,,4,Vucevic T.FOUL (P1.T2) (M.Myers),NYK
405,5:14,73 - 76,3,4,Bullock Free Throw Technical (11 PTS),ORL
406,4:55,,,4,MISS Ross 17' Floating Jump Shot,NYK
407,4:53,,,4,Gordon REBOUND (Off:5 Def:9),NYK
408,4:53,75 - 76,1,4,Gordon  Tip Layup Shot (18 PTS),NYK
409,4:34,,,4,Vucevic S.FOUL (P2.T3) (S.Wright),NYK
410,4:34,,,4,MISS Robinson Free Throw 1 of 2,ORL
411,4:34,,,4,KNICKS Rebound,ORL
412,4:34,,,4,MISS Robinson Free Throw 2 of 2,ORL
413,4:34,,,4,KNICKS Rebound,ORL
414,4:33,,,4,Gordon L.B.FOUL (P2.T4) (M.Myers),NYK
415,4:27,,,4,Gordon BLOCK (2 BLK)MISS Robinson 2' Dunk,ORL
416,4:25,,,4,Anthony REBOUND (Off:0 Def:5),NYK
417,4:04,,,4,MISS Ross 26' 3PT Jump Shot,NYK
418,4:02,,,4,Barrett REBOUND (Off:1 Def:8),ORL
419,3:50,,,4,Bacon P.FOUL (P4.PN) (S.Wright),NYK
420,3:50,75 - 77,2,4,Randle Free Throw 1 of 2 (13 PTS),ORL
421,3:50,75 - 78,3,4,Randle Free Throw 2 of 2 (14 PTS),ORL
422,3:45,,,4,Magic Timeout: Regular (Reg.5 Short 0),NYK
423,3:45,,,4,SUB: Birch FOR Bacon,NYK
424,3:39,78 - 78,TIE,4,Ross 25' 3PT Jump Shot (13 PTS) (Gordon 10 AST),NYK
425,3:18,,,4,MISS Barrett 6' Driving Layup,ORL
426,3:17,,,4,Gordon REBOUND (Off:5 Def:10),NYK
427,3:06,,,4,MISS Birch 4' Jump Shot,NYK
428,3:04,,,4,Robinson REBOUND (Off:5 Def:4),ORL
429,2:52,,,4,MISS Randle 25' 3PT Jump Shot,ORL
430,2:50,,,4,Barrett REBOUND (Off:2 Def:8),ORL
431,2:49,78 - 80,2,4,Barrett 1' Layup (20 PTS),ORL
432,2:35,,,4,MISS Anthony 25' 3PT Jump Shot,NYK
433,2:33,,,4,Randle REBOUND (Off:3 Def:12),ORL
434,2:09,,,4,MISS Barrett 22' Step Back Jump Shot,ORL
435,2:08,,,4,Vucevic REBOUND (Off:2 Def:12),NYK
436,2:08,,,4,Randle P.FOUL (P4.T4) (B.Barnaky),ORL
437,1:43,,,4,Jump Ball Barrett vs. Birch: Tip to Ross,ORL
438,1:41,81 - 80,-1,4,Ross 29' 3PT Jump Shot (16 PTS) (Birch 1 AST),NYK
439,1:33,,,4,Birch P.FOUL (P1.PN) (S.Wright),NYK
440,1:33,,,4,MISS Randle Free Throw 1 of 2,ORL
441,1:33,,,4,KNICKS Rebound,ORL
442,1:33,81 - 81,TIE,4,Randle Free Throw 2 of 2 (15 PTS),ORL
443,1:11,,,4,MISS Ross 25' 3PT Step Back Jump Shot,NYK
444,1:09,,,4,Robinson REBOUND (Off:5 Def:5),ORL
445,1:03,,,4,KNICKS Timeout: Regular (Full 5 Short 0),ORL
446,1:03,,,4,SUB: Bacon FOR Ross,NYK
447,0:56,81 - 83,2,4,Randle 1' Driving Finger Roll Layup (17 PTS),ORL
448,0:56,,,4,Magic Timeout: Regular (Reg.6 Short 0),NYK
449,0:56,,,4,SUB: Ross FOR Bacon,NYK
450,0:50,,,4,Gordon Bad Pass Turnover (P4.T12)Bullock STEAL (1 STL),ORL
451,0:46,81 - 85,4,4,Barrett 1' Driving Layup (22 PTS),ORL
452,0:34,,,4,MISS Gordon 2' Driving Layup,NYK
453,0:33,,,4,Gordon REBOUND (Off:6 Def:10),NYK
454,0:33,,,4,MISS Gordon  Tip Layup Shot,NYK
455,0:31,,,4,Randle REBOUND (Off:3 Def:13),ORL
456,0:27,,,4,Jump Ball Randle vs. Anthony: Tip to Bullock,ORL
457,0:27,,,4,Birch Personal Take Foul (P2.PN) (M.Myers),NYK
458,0:27,81 - 86,5,4,Bullock Free Throw 1 of 2 (12 PTS),ORL
459,0:27,81 - 87,6,4,Bullock Free Throw 2 of 2 (13 PTS),ORL
460,0:27,,,4,Magic Timeout: Regular (Reg.7 Short 0),NYK
461,0:27,,,4,SUB: Bacon FOR Birch,NYK
462,0:24,,,4,MISS Gordon 25' 3PT Jump Shot,NYK
463,0:22,,,4,Gordon REBOUND (Off:7 Def:10),NYK
464,0:19,,,4,MISS Gordon 26' 3PT Jump Shot,NYK
465,0:18,,,4,Randle REBOUND (Off:3 Def:14),ORL
466,0:16,,,4,Vucevic Personal Take Foul (P3.PN) (M.Myers),NYK
467,0:16,81 - 88,7,4,Randle Free Throw 1 of 2 (18 PTS),ORL
468,0:16,81 - 89,8,4,Randle Free Throw 2 of 2 (19 PTS),ORL
469,0:05,84 - 89,5,4,Ross 25' 3PT Jump Shot (19 PTS) (Bacon 1 AST),NYK
470,0:04,,,4,Bacon Personal Take Foul (P5.PN) (M.Myers),NYK
471,0:04,84 - 90,6,4,Randle Free Throw 1 of 2 (20 PTS),ORL
472,0:04,84 - 91,7,4,Randle Free Throw 2 of 2 (21 PTS),ORL
473,0:00,84 - 90,6,4,,NYK
474,0:00,84 - 91,7,4,,NYK
