,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2010,Vitória (ES),Sesi Franca,07/01/2011 20:00,9ª RODADA,1º TURNO,casa,vitória,3,Eddy,34.1,26,10,52,19,2,7,8,12,4,7,3,4,7,2,3,0,2,4,2,1,21
1,2010,Vitória (ES),Sesi Franca,07/01/2011 20:00,9ª RODADA,1º TURNO,casa,vitória,3,Muñoz,24.4,15,5,23,8,1,2,4,6,4,5,2,0,2,2,1,0,2,5,5,0,13
2,2010,Vitória (ES),Sesi Franca,07/01/2011 20:00,9ª RODADA,1º TURNO,casa,vitória,3,Amiel14,40.0,11,4,41,16,0,5,4,11,3,4,2,11,13,0,4,1,2,3,1,0,17
3,2010,Vitória (ES),Sesi Franca,07/01/2011 20:00,9ª RODADA,1º TURNO,casa,vitória,3,Filipin,40.0,10,3,17,5,1,3,2,2,3,4,1,3,4,0,1,1,3,4,1,0,7
4,2010,Vitória (ES),Sesi Franca,07/01/2011 20:00,9ª RODADA,1º TURNO,casa,vitória,3,Rafu,28.1,9,3,23,8,0,3,3,5,3,4,2,1,3,2,0,0,4,3,2,0,10
5,2010,Vitória (ES),Sesi Franca,07/01/2011 20:00,9ª RODADA,1º TURNO,casa,vitória,3,Gutt,15.6,7,2,10,3,1,2,1,1,2,2,1,3,4,2,0,0,3,2,0,0,3
6,2010,Vitória (ES),Sesi Franca,07/01/2011 20:00,9ª RODADA,1º TURNO,casa,vitória,3,Gaspar,17.9,5,2,8,3,0,0,2,3,1,2,2,1,3,1,0,0,4,1,0,2,2
7,2010,Vitória (ES),Sesi Franca,07/01/2011 20:00,9ª RODADA,1º TURNO,casa,vitória,3,Equipe,200.0,83,29,174,62,5,22,24,40,20,28,13,23,36,9,9,2,20,22,11,3,71
0,2010,Sesi Franca,Vitória (ES),07/01/2011 20:00,9ª RODADA,1º TURNO,fora,derrota,-3,Márcio,32.5,16,7,30,12,0,4,7,8,2,2,0,2,2,0,0,0,4,3,0,0,13
1,2010,Sesi Franca,Vitória (ES),07/01/2011 20:00,9ª RODADA,1º TURNO,fora,derrota,-3,F. Penna,32.3,11,4,16,5,0,0,4,5,3,6,2,2,4,9,3,0,5,7,3,0,8
2,2010,Sesi Franca,Vitória (ES),07/01/2011 20:00,9ª RODADA,1º TURNO,fora,derrota,-3,Ricardo Probst,31.3,11,4,18,7,0,0,4,7,3,4,1,4,5,1,0,3,1,3,2,0,10
3,2010,Sesi Franca,Vitória (ES),07/01/2011 20:00,9ª RODADA,1º TURNO,fora,derrota,-3,Benite,20.8,9,4,22,9,0,2,4,7,1,2,0,0,0,0,1,0,5,2,2,0,12
4,2010,Sesi Franca,Vitória (ES),07/01/2011 20:00,9ª RODADA,1º TURNO,fora,derrota,-3,Drudi,26.2,8,4,14,7,0,0,4,7,0,0,2,3,5,0,0,0,1,1,0,1,5
5,2010,Sesi Franca,Vitória (ES),07/01/2011 20:00,9ª RODADA,1º TURNO,fora,derrota,-3,Dedé,12.8,8,2,24,8,0,3,2,5,4,5,0,1,1,1,0,1,0,3,1,0,11
6,2010,Sesi Franca,Vitória (ES),07/01/2011 20:00,9ª RODADA,1º TURNO,fora,derrota,-3,Lewis,8.6,8,4,12,6,0,0,4,6,0,0,3,1,4,0,0,0,0,0,0,0,3
7,2010,Sesi Franca,Vitória (ES),07/01/2011 20:00,9ª RODADA,1º TURNO,fora,derrota,-3,Rogério,14.7,5,2,10,4,1,2,1,2,0,0,1,3,4,0,0,0,1,0,0,0,3
8,2010,Sesi Franca,Vitória (ES),07/01/2011 20:00,9ª RODADA,1º TURNO,fora,derrota,-3,Helinho,20.8,4,1,7,2,0,1,1,1,2,2,0,2,2,2,0,0,5,1,2,0,5
9,2010,Sesi Franca,Vitória (ES),07/01/2011 20:00,9ª RODADA,1º TURNO,fora,derrota,-3,Equipe,200.0,80,32,153,60,1,12,31,48,15,21,9,18,27,13,4,4,22,20,10,1,69
